Hour;DateTime;T36;RH36;AT36;Tamb;RHamb;ATamb;T36-Tamb;AT36-ATamb
2993;24.12.2021 06:00;14.1;62;13.3;-0.8;59;-3.9;14.9;17.2
2994;24.12.2021 07:00;13.0;58;11.8;-1.2;67;-4.1;14.2;15.9
2995;24.12.2021 08:00;13.3;63;12.4;0.0;66;-2.9;13.3;15.3
2996;24.12.2021 09:00;12.7;72;12.1;0.0;65;-2.9;12.7;15.0
2997;24.12.2021 10:00;13.0;74;12.6;2.5;61;-0.2;10.5;12.8
2998;24.12.2021 11:00;13.8;81;14.0;3.5;70;1.2;10.3;12.8
2999;24.12.2021 12:00;19.0;77;20.6;4.5;74;2.4;14.5;18.3
3000;24.12.2021 13:00;23.6;69;26.3;4.7;74;2.6;18.9;23.7
3001;24.12.2021 14:00;23.2;65;25.4;5.0;80;3.2;18.2;22.2
3002;24.12.2021 15:00;22.7;68;25.0;6.4;75;4.6;16.3;20.3
3003;24.12.2021 16:00;22.9;66;25.1;6.7;76;5.1;16.2;20.0
3004;24.12.2021 17:00;22.5;66;24.5;6.6;75;4.9;15.9;19.5
3005;24.12.2021 18:00;22.5;64;24.3;6.0;77;4.3;16.5;20.0
3006;24.12.2021 19:00;22.4;58;23.6;5.8;79;4.1;16.6;19.5
3007;24.12.2021 20:00;21.9;58;23.0;5.4;80;3.7;16.5;19.3
3008;24.12.2021 21:00;21.5;57;22.3;5.5;82;3.8;16.0;18.5
3009;24.12.2021 22:00;20.9;59;21.7;5.9;83;4.3;15.0;17.4
3010;24.12.2021 23:00;20.4;57;20.9;6.0;84;4.5;14.4;16.4
3011;25.12.2021 00:00;20.2;58;20.7;6.0;84;4.5;14.2;16.2
3012;25.12.2021 01:00;19.6;57;19.9;5.8;84;4.2;13.8;15.6
3013;25.12.2021 02:00;19.3;59;19.6;5.4;87;3.9;13.9;15.7
3014;25.12.2021 03:00;18.8;62;19.2;4.3;94;2.8;14.5;16.4
3015;25.12.2021 04:00;18.8;62;19.2;5.7;87;4.2;13.1;15.0
3016;25.12.2021 05:00;18.9;65;19.5;4.6;94;3.2;14.3;16.4
3017;25.12.2021 06:00;18.8;68;19.7;5.1;93;3.6;13.7;16.0
3018;25.12.2021 07:00;18.4;67;19.1;5.2;91;3.8;13.2;15.3
3019;25.12.2021 08:00;18.2;68;18.9;6.2;88;4.9;12.0;14.0
3020;25.12.2021 09:00;18.5;72;19.6;6.6;87;5.3;11.9;14.3
3021;25.12.2021 10:00;19.0;71;20.1;8.1;80;6.8;10.9;13.3
3022;25.12.2021 11:00;20.3;68;21.7;9.6;73;8.4;10.7;13.3
3023;25.12.2021 12:00;20.4;71;22.0;11.0;68;9.8;9.4;12.2
3024;25.12.2021 13:00;23.5;71;26.3;11.9;66;10.8;11.6;15.5
3025;25.12.2021 14:00;23.1;68;25.5;12.6;66;11.7;10.5;13.8
3026;25.12.2021 15:00;22.7;68;24.9;13.0;61;11.9;9.7;13.0
3027;25.12.2021 16:00;22.6;66;24.6;12.5;66;11.6;10.1;13.0
3028;25.12.2021 17:00;22.4;65;24.2;12.0;70;11.1;10.4;13.1
3029;25.12.2021 18:00;22.2;64;23.9;11.1;75;10.3;11.1;13.6
3030;25.12.2021 19:00;22.2;62;23.7;10.7;79;9.9;11.5;13.8
3031;25.12.2021 20:00;22.1;62;23.6;10.3;82;9.7;11.8;13.9
3032;25.12.2021 21:00;21.5;62;22.7;10.4;82;9.7;11.1;13.0
3033;25.12.2021 22:00;21.2;61;22.3;8.5;94;7.8;12.7;14.4
3034;25.12.2021 23:00;21.0;59;21.8;8.2;95;7.6;12.8;14.2
3035;26.12.2021 00:00;20.7;60;21.6;9.7;89;9.2;11.0;12.3
3036;26.12.2021 01:00;20.6;62;21.6;8.6;95;8.1;12.0;13.5
3037;26.12.2021 02:00;20.3;63;21.3;8.7;94;8.1;11.6;13.2
3038;26.12.2021 03:00;19.8;60;20.3;8.5;95;7.9;11.3;12.4
3039;26.12.2021 04:00;19.3;60;19.7;8.5;95;8.0;10.8;11.8
3040;26.12.2021 05:00;19.0;63;19.5;8.7;95;8.2;10.3;11.4
3041;26.12.2021 06:00;19.0;63;19.5;8.9;94;8.4;10.1;11.2
3042;26.12.2021 07:00;18.8;68;19.7;8.8;94;8.3;10.0;11.4
3043;26.12.2021 08:00;18.6;67;19.3;8.6;94;8.0;10.0;11.3
3044;26.12.2021 09:00;18.7;70;19.7;9.0;93;8.4;9.7;11.2
3045;26.12.2021 10:00;18.9;73;20.2;11.1;82;10.6;7.8;9.6
3046;26.12.2021 11:00;19.3;74;20.8;13.0;73;12.5;6.3;8.3
3047;26.12.2021 12:00;19.5;74;21.0;14.4;68;14.0;5.1;7.1
3048;26.12.2021 13:00;20.2;75;22.1;14.9;67;14.6;5.3;7.5
3049;26.12.2021 14:00;22.0;71;24.3;15.2;66;14.9;6.8;9.4
3050;26.12.2021 15:00;21.3;70;23.2;15.6;65;15.4;5.7;7.9
3051;26.12.2021 16:00;21.4;69;23.3;15.3;67;15.0;6.1;8.3
3052;26.12.2021 17:00;21.4;68;23.1;14.5;71;14.3;6.9;8.8
3053;26.12.2021 18:00;21.6;68;23.4;13.2;77;13.0;8.4;10.5
3054;26.12.2021 19:00;21.7;68;23.5;12.5;83;12.4;9.2;11.1
3055;26.12.2021 20:00;21.8;67;23.7;11.9;86;11.8;9.9;11.9
3056;26.12.2021 21:00;21.6;67;23.4;11.6;88;11.5;10.0;11.9
3057;26.12.2021 22:00;21.4;64;22.8;11.6;89;11.5;9.8;11.3
3058;26.12.2021 23:00;21.2;64;22.6;11.5;90;11.5;9.7;11.1
3059;27.12.2021 00:00;21.1;64;22.4;11.5;91;11.5;9.6;10.9
3060;27.12.2021 01:00;20.9;65;22.3;11.5;90;11.5;9.4;10.7
3061;27.12.2021 02:00;20.7;64;21.9;11.5;91;11.5;9.2;10.4
3062;27.12.2021 03:00;20.5;64;21.6;11.6;90;11.6;8.9;10.0
3063;27.12.2021 04:00;20.1;65;21.1;11.6;90;11.6;8.5;9.5
3064;27.12.2021 05:00;20.0;65;21.0;11.4;91;11.4;8.6;9.6
3065;27.12.2021 06:00;19.8;65;20.8;11.2;92;11.2;8.6;9.6
3066;27.12.2021 07:00;19.6;67;20.6;11.3;92;11.3;8.3;9.3
3067;27.12.2021 08:00;19.6;68;20.8;11.8;89;11.8;7.8;9.0
3068;27.12.2021 09:00;19.7;69;20.9;11.5;90;11.5;8.2;9.4
3069;27.12.2021 10:00;19.9;70;21.3;13.2;81;13.2;6.7;8.1
3070;27.12.2021 11:00;20.2;72;21.8;14.5;74;14.5;5.7;7.4
3071;27.12.2021 12:00;20.5;75;22.5;15.3;68;15.1;5.2;7.4
3072;27.12.2021 13:00;21.1;75;23.3;15.6;65;15.4;5.5;7.9
3073;27.12.2021 14:00;21.2;73;23.3;15.7;65;15.5;5.5;7.9
3074;27.12.2021 15:00;21.5;73;23.7;16.2;66;16.1;5.3;7.6
3075;27.12.2021 16:00;21.5;71;23.5;15.8;65;15.6;5.7;7.9
3076;27.12.2021 17:00;21.5;69;23.4;14.9;68;14.7;6.6;8.7
3077;27.12.2021 18:00;21.3;67;22.9;13.7;74;13.5;7.6;9.5
3078;27.12.2021 19:00;21.2;64;22.6;13.0;78;12.9;8.2;9.7
3079;27.12.2021 20:00;21.1;63;22.3;12.7;79;12.5;8.4;9.9
3080;27.12.2021 21:00;21.0;63;22.2;12.5;80;12.3;8.5;9.8
3081;27.12.2021 22:00;20.7;64;21.9;12.4;82;12.2;8.3;9.7
3082;27.12.2021 23:00;20.6;62;21.5;12.3;83;12.2;8.3;9.3
3083;28.12.2021 00:00;20.3;62;21.2;12.2;84;12.1;8.1;9.1
3084;28.12.2021 01:00;20.1;63;21.0;12.2;84;12.1;7.9;8.9
3085;28.12.2021 02:00;20.1;63;21.0;12.1;85;12.0;8.0;9.0
3086;28.12.2021 03:00;19.9;64;20.8;12.0;86;11.9;7.9;8.9
3087;28.12.2021 04:00;19.7;65;20.6;11.8;88;11.8;7.9;8.9
3088;28.12.2021 05:00;19.5;65;20.3;11.9;87;11.9;7.6;8.5
3089;28.12.2021 06:00;19.4;64;20.2;11.7;89;11.7;7.7;8.5
3090;28.12.2021 07:00;19.4;65;20.2;11.7;88;11.7;7.7;8.5
3091;28.12.2021 08:00;19.3;65;20.1;11.5;88;11.5;7.8;8.6
3092;28.12.2021 09:00;19.2;66;20.0;11.8;86;11.6;7.4;8.4
3093;28.12.2021 10:00;19.6;69;20.8;13.2;78;13.1;6.4;7.7
3094;28.12.2021 11:00;19.8;69;21.1;14.6;73;14.5;5.2;6.6
3095;28.12.2021 12:00;20.1;71;21.7;14.2;73;14.1;5.9;7.6
3096;28.12.2021 13:00;20.4;73;22.2;14.4;72;14.2;6.0;7.9
3097;28.12.2021 14:00;20.7;73;22.6;14.5;72;14.4;6.2;8.3
3098;28.12.2021 15:00;20.8;73;22.7;14.5;78;14.7;6.3;8.0
3099;28.12.2021 16:00;20.9;72;22.9;14.5;78;14.7;6.4;8.2
3100;28.12.2021 17:00;21.1;71;23.0;14.2;78;14.3;6.9;8.7
3101;28.12.2021 18:00;21.2;68;22.9;13.3;81;13.4;7.9;9.5
3102;28.12.2021 19:00;21.1;67;22.7;12.8;83;12.8;8.3;9.8
3103;28.12.2021 20:00;21.0;67;22.6;12.6;84;12.6;8.4;10.0
3104;28.12.2021 21:00;20.7;63;21.8;13.0;79;12.9;7.7;9.0
3105;28.12.2021 22:00;20.4;62;21.3;13.0;77;12.7;7.4;8.6
3106;28.12.2021 23:00;20.1;62;20.9;12.8;74;12.4;7.3;8.5
3107;29.12.2021 00:00;19.8;62;20.5;12.6;75;12.1;7.2;8.4
3108;29.12.2021 01:00;19.6;64;20.4;12.4;76;12.0;7.2;8.4
3109;29.12.2021 02:00;19.3;63;20.0;11.6;83;11.3;7.7;8.7
3110;29.12.2021 03:00;19.1;63;19.7;12.0;75;11.5;7.1;8.3
3111;29.12.2021 04:00;18.9;64;19.5;12.1;75;11.6;6.8;7.9
3112;29.12.2021 05:00;18.6;64;19.1;11.7;82;11.3;6.9;7.8
3113;29.12.2021 06:00;18.4;64;18.8;11.9;79;11.5;6.5;7.4
3114;29.12.2021 07:00;18.2;64;18.6;12.0;81;11.7;6.2;6.9
3115;29.12.2021 08:00;18.1;65;18.6;11.8;82;11.5;6.3;7.1
3116;29.12.2021 09:00;18.1;66;18.6;12.0;79;11.6;6.1;7.0
3117;29.12.2021 10:00;18.1;68;18.8;12.4;77;12.0;5.7;6.8
3118;29.12.2021 11:00;18.4;68;19.2;14.0;69;13.6;4.4;5.6
3119;29.12.2021 12:00;18.6;69;19.5;13.4;74;13.1;5.2;6.4
3120;29.12.2021 13:00;18.6;69;19.5;12.9;91;13.3;5.7;6.2
3121;29.12.2021 14:00;18.7;69;19.6;14.0;80;14.2;4.7;5.4
3122;29.12.2021 15:00;18.7;68;19.6;14.2;82;14.5;4.5;5.0
3123;29.12.2021 16:00;18.5;68;19.3;13.7;85;14.1;4.8;5.2
3124;29.12.2021 17:00;18.4;67;19.1;13.6;87;14.0;4.8;5.1
3125;29.12.2021 18:00;18.4;67;19.0;12.9;91;13.3;5.5;5.7
3126;29.12.2021 19:00;18.4;66;19.0;12.6;94;13.1;5.8;5.9
3127;29.12.2021 20:00;18.2;66;18.8;12.3;95;12.7;5.9;6.0
3128;29.12.2021 21:00;18.1;66;18.6;11.9;96;12.3;6.2;6.3
3129;29.12.2021 22:00;18.0;66;18.5;11.8;96;12.2;6.2;6.3
3130;29.12.2021 23:00;18.1;66;18.6;11.4;95;11.6;6.7;7.0
3131;30.12.2021 00:00;18.0;66;18.5;10.6;95;10.6;7.4;7.9
3132;30.12.2021 01:00;17.8;66;18.2;10.3;93;10.1;7.5;8.1
3133;30.12.2021 02:00;17.7;66;18.1;9.4;94;9.0;8.3;9.1
3134;30.12.2021 03:00;17.6;67;18.0;9.0;94;8.5;8.6;9.5
3135;30.12.2021 04:00;17.7;68;18.2;8.8;93;8.2;8.9;10.0
3136;30.12.2021 05:00;17.6;68;18.1;8.3;92;7.5;9.3;10.6
3137;30.12.2021 06:00;17.6;67;18.0;7.8;91;7.0;9.8;11.1
3138;30.12.2021 07:00;17.7;67;18.2;7.5;91;6.5;10.2;11.7
3139;30.12.2021 08:00;17.5;68;17.9;7.1;90;6.1;10.4;11.9
3140;30.12.2021 09:00;17.7;66;18.1;6.8;90;5.7;10.9;12.5
3141;30.12.2021 10:00;17.9;68;18.5;6.6;89;5.3;11.3;13.2
3142;30.12.2021 11:00;17.8;69;18.4;6.5;88;5.3;11.3;13.2
3143;30.12.2021 12:00;18.9;75;20.3;6.5;88;5.3;12.4;15.1
3144;30.12.2021 13:00;19.1;73;20.4;6.7;89;5.5;12.4;15.0
3145;30.12.2021 14:00;19.2;69;20.3;7.1;88;5.9;12.1;14.4
3146;30.12.2021 15:00;19.3;69;20.4;7.8;83;6.5;11.5;13.9
3147;30.12.2021 16:00;18.9;68;19.8;7.8;83;6.6;11.1;13.2
3148;30.12.2021 17:00;19.0;72;20.3;8.0;84;6.9;11.0;13.4
3149;30.12.2021 18:00;18.8;70;19.8;7.4;90;6.4;11.4;13.5
3150;30.12.2021 19:00;18.8;73;20.1;7.8;89;6.8;11.0;13.3
3151;30.12.2021 20:00;18.8;72;19.9;8.1;91;7.2;10.7;12.7
3152;30.12.2021 21:00;18.6;70;19.6;7.3;91;6.3;11.3;13.3
3153;30.12.2021 22:00;18.4;70;19.3;7.1;91;6.1;11.3;13.2
3154;30.12.2021 23:00;18.4;70;19.3;6.6;91;5.5;11.8;13.8
3155;31.12.2021 00:00;18.2;69;19.0;5.9;91;4.6;12.3;14.4
3156;31.12.2021 01:00;18.1;71;19.0;5.4;91;4.0;12.7;15.0
3157;31.12.2021 02:00;18.1;71;19.0;5.1;91;3.6;13.0;15.3
3158;31.12.2021 03:00;18.3;71;19.2;4.5;91;3.0;13.8;16.3
3159;31.12.2021 04:00;18.0;73;18.9;4.2;91;2.5;13.8;16.4
3160;31.12.2021 05:00;18.6;67;19.4;3.9;92;2.2;14.7;17.2
3161;31.12.2021 06:00;18.8;66;19.5;3.6;93;1.9;15.2;17.6
3162;31.12.2021 07:00;18.9;72;20.1;4.2;91;2.6;14.7;17.6
3163;31.12.2021 08:00;19.0;74;20.4;4.5;90;2.9;14.5;17.5
3164;31.12.2021 09:00;18.8;74;20.2;4.6;91;3.0;14.2;17.2
3165;31.12.2021 10:00;18.8;75;20.2;5.5;89;4.1;13.3;16.2
3166;31.12.2021 11:00;18.5;76;19.9;6.6;85;5.2;11.9;14.6
3167;31.12.2021 12:00;18.5;76;19.9;7.4;83;6.1;11.1;13.8
3168;31.12.2021 13:00;18.4;75;19.7;8.1;81;6.9;10.3;12.8
3169;31.12.2021 14:00;18.4;77;19.8;8.2;81;7.0;10.2;12.8
3170;31.12.2021 15:00;18.3;78;19.7;9.3;75;8.1;9.0;11.7
3171;31.12.2021 16:00;18.5;78;20.0;9.1;76;7.8;9.4;12.2
3172;31.12.2021 17:00;18.7;75;20.0;8.6;77;7.3;10.1;12.7
3173;31.12.2021 18:00;18.7;74;20.0;7.1;87;5.8;11.6;14.1
3174;31.12.2021 19:00;18.5;74;19.7;6.3;92;5.1;12.2;14.7
3175;31.12.2021 20:00;18.5;74;19.8;5.8;94;4.5;12.7;15.2
3176;31.12.2021 21:00;18.4;73;19.5;5.2;93;3.9;13.2;15.7
3177;31.12.2021 22:00;18.3;73;19.4;5.0;93;3.5;13.3;15.8
3178;31.12.2021 23:00;18.1;72;19.0;4.9;92;3.4;13.2;15.6
3179;1.01.2022 00:00;18.0;74;19.1;4.9;91;3.4;13.1;15.6
3180;1.01.2022 01:00;17.6;72;18.4;4.9;91;3.3;12.7;15.1
3181;1.01.2022 02:00;18.0;73;19.0;4.6;91;3.0;13.4;15.9
3182;1.01.2022 03:00;17.9;71;18.7;4.6;91;3.0;13.3;15.7
3183;1.01.2022 04:00;17.6;75;18.6;4.6;91;3.0;13.0;15.6
3184;1.01.2022 05:00;17.9;77;19.1;4.5;91;2.9;13.4;16.2
3185;1.01.2022 06:00;17.6;79;18.9;4.5;90;2.8;13.1;16.0
3186;1.01.2022 07:00;17.2;75;18.0;4.7;95;3.3;12.5;14.7
3187;1.01.2022 08:00;17.4;75;18.3;5.1;94;3.7;12.3;14.6
3188;1.01.2022 09:00;16.9;72;17.5;6.0;91;4.8;10.9;12.7
3189;1.01.2022 10:00;16.7;73;17.3;8.5;85;7.6;8.2;9.7
3190;1.01.2022 11:00;17.1;80;18.3;10.6;79;9.8;6.5;8.5
3191;1.01.2022 12:00;18.1;79;19.6;11.9;71;11.1;6.2;8.4
3192;1.01.2022 13:00;18.8;80;20.6;13.6;62;12.8;5.2;7.8
3193;1.01.2022 14:00;20.2;79;22.4;14.6;60;13.8;5.6;8.6
3194;1.01.2022 15:00;21.0;76;23.3;14.5;59;13.7;6.5;9.6
3195;1.01.2022 16:00;20.9;77;23.2;13.8;65;13.1;7.1;10.1
3196;1.01.2022 17:00;21.2;75;23.5;13.0;70;12.3;8.2;11.1
3197;1.01.2022 18:00;21.2;71;23.1;10.7;86;10.3;10.5;12.8
3198;1.01.2022 19:00;21.2;71;23.2;9.8;92;9.4;11.4;13.7
3199;1.01.2022 20:00;21.1;66;22.6;9.5;94;9.1;11.6;13.5
3200;1.01.2022 21:00;20.6;62;21.6;9.2;93;8.7;11.4;12.9
3201;1.01.2022 22:00;20.3;61;21.1;9.2;91;8.6;11.1;12.5
3202;1.01.2022 23:00;19.9;59;20.4;9.2;92;8.6;10.7;11.8
3203;2.01.2022 00:00;19.5;60;20.0;9.6;91;9.1;9.9;10.9
3204;2.01.2022 01:00;18.9;63;19.4;9.2;85;8.3;9.7;11.0
3205;2.01.2022 02:00;18.6;62;18.9;7.6;89;6.6;11.0;12.3
3206;2.01.2022 03:00;18.3;63;18.6;7.5;87;6.4;10.8;12.2
3207;2.01.2022 04:00;18.1;66;18.6;7.1;87;5.9;11.0;12.7
3208;2.01.2022 05:00;18.0;65;18.4;6.6;89;5.3;11.4;13.1
3209;2.01.2022 06:00;17.7;65;18.0;6.3;91;5.1;11.4;12.9
3210;2.01.2022 07:00;17.6;67;18.0;6.1;92;4.8;11.5;13.2
3211;2.01.2022 08:00;17.5;67;17.9;5.9;92;4.6;11.6;13.3
3212;2.01.2022 09:00;17.7;73;18.6;6.0;93;4.7;11.7;13.9
3213;2.01.2022 10:00;18.0;75;19.1;8.9;80;7.8;9.1;11.3
3214;2.01.2022 11:00;19.0;78;20.7;10.4;72;9.3;8.6;11.4
3215;2.01.2022 12:00;19.5;78;21.4;11.6;67;10.5;7.9;10.9
3216;2.01.2022 13:00;20.7;79;23.2;12.2;63;11.1;8.5;12.1
3217;2.01.2022 14:00;22.0;76;24.7;12.2;61;11.0;9.8;13.7
3218;2.01.2022 15:00;22.4;74;25.1;14.4;63;13.8;8.0;11.4
3219;2.01.2022 16:00;22.6;73;25.3;14.1;63;13.3;8.5;11.9
3220;2.01.2022 17:00;22.5;72;25.0;13.1;67;12.4;9.4;12.6
3221;2.01.2022 18:00;22.4;73;25.0;10.5;80;9.8;11.9;15.2
3222;2.01.2022 19:00;22.1;66;23.9;9.1;89;8.4;13.0;15.5
3223;2.01.2022 20:00;22.0;65;23.7;8.3;95;7.6;13.7;16.1
3224;2.01.2022 21:00;21.8;60;23.0;7.6;93;6.8;14.2;16.2
3225;2.01.2022 22:00;21.4;61;22.6;7.1;92;6.1;14.3;16.5
3226;2.01.2022 23:00;20.7;57;21.3;6.6;94;5.5;14.1;15.8
3227;3.01.2022 00:00;20.1;57;20.5;6.7;92;5.6;13.4;14.9
3228;3.01.2022 01:00;19.7;55;19.8;6.7;94;5.7;13.0;14.1
3229;3.01.2022 02:00;19.1;55;19.0;7.0;91;5.9;12.1;13.1
3230;3.01.2022 03:00;18.7;56;18.6;7.0;90;5.9;11.7;12.7
3231;3.01.2022 04:00;18.1;55;17.8;7.0;89;5.8;11.1;11.9
3232;3.01.2022 05:00;17.7;56;17.4;7.1;88;5.9;10.6;11.4
3233;3.01.2022 06:00;17.4;57;17.1;6.5;90;5.3;10.9;11.8
3234;3.01.2022 07:00;17.2;59;17.0;6.6;79;5.0;10.6;12.0
3235;3.01.2022 08:00;17.1;65;17.3;6.5;79;4.9;10.6;12.4
3236;3.01.2022 09:00;17.6;65;17.9;5.9;84;4.3;11.7;13.6
3237;3.01.2022 10:00;18.5;69;19.3;9.2;70;7.8;9.3;11.5
3238;3.01.2022 11:00;19.0;72;20.3;11.7;65;10.6;7.3;9.7
3239;3.01.2022 12:00;19.4;75;21.0;13.4;62;12.5;6.0;8.5
3240;3.01.2022 13:00;19.9;75;21.7;14.4;55;13.3;5.5;8.4
3241;3.01.2022 14:00;21.0;76;23.3;15.0;51;13.8;6.0;9.5
3242;3.01.2022 15:00;21.1;75;23.4;14.8;66;14.4;6.3;8.9
3243;3.01.2022 16:00;21.4;75;23.7;14.5;67;14.1;6.9;9.6
3244;3.01.2022 17:00;21.4;71;23.4;13.5;72;13.2;7.9;10.3
3245;3.01.2022 18:00;21.5;71;23.6;11.3;79;10.7;10.2;12.9
3246;3.01.2022 19:00;21.7;69;23.7;10.2;81;9.5;11.5;14.2
3247;3.01.2022 20:00;21.6;66;23.2;9.5;82;8.6;12.1;14.6
3248;3.01.2022 21:00;21.6;62;22.9;9.7;76;8.6;11.9;14.3
3249;3.01.2022 22:00;21.4;64;22.8;8.1;87;7.1;13.3;15.7
3250;3.01.2022 23:00;21.0;61;22.0;8.1;90;7.3;12.9;14.8
3251;4.01.2022 00:00;20.5;61;21.4;9.8;84;9.1;10.7;12.3
3252;4.01.2022 01:00;20.2;63;21.2;10.0;88;9.5;10.2;11.6
3253;4.01.2022 02:00;19.7;60;20.2;10.1;90;9.7;9.6;10.5
3254;4.01.2022 03:00;19.2;59;19.5;10.2;91;9.9;9.0;9.6
3255;4.01.2022 04:00;18.8;61;19.1;10.3;92;10.1;8.5;9.1
3256;4.01.2022 05:00;18.6;60;18.8;10.3;94;10.1;8.3;8.7
3257;4.01.2022 06:00;18.2;59;18.2;10.3;95;10.2;7.9;8.0
3258;4.01.2022 07:00;18.1;62;18.3;10.5;94;10.4;7.6;7.9
3259;4.01.2022 08:00;18.0;65;18.4;10.1;96;9.9;7.9;8.5
3260;4.01.2022 09:00;17.7;67;18.2;9.8;97;9.6;7.9;8.6
3261;4.01.2022 10:00;18.2;72;19.2;11.4;86;11.1;6.8;8.1
3262;4.01.2022 11:00;18.6;76;20.0;13.1;77;12.8;5.5;7.1
3263;4.01.2022 12:00;19.2;75;20.8;14.2;71;13.9;5.0;6.9
3264;4.01.2022 13:00;19.9;75;21.7;14.7;68;14.4;5.2;7.3
3265;4.01.2022 14:00;20.4;77;22.5;15.3;67;15.1;5.1;7.5
3266;4.01.2022 15:00;20.8;77;23.1;16.6;59;16.2;4.2;6.9
3267;4.01.2022 16:00;21.1;74;23.3;16.2;60;15.8;4.9;7.4
3268;4.01.2022 17:00;21.2;74;23.4;15.6;64;15.3;5.6;8.2
3269;4.01.2022 18:00;21.4;72;23.5;12.8;77;12.5;8.6;11.0
3270;4.01.2022 19:00;21.4;71;23.5;11.5;85;11.3;9.9;12.2
3271;4.01.2022 20:00;21.2;70;23.1;10.7;88;10.3;10.5;12.7
3272;4.01.2022 21:00;21.1;67;22.6;10.0;90;9.6;11.1;13.0
3273;4.01.2022 22:00;20.5;65;21.7;10.7;86;10.3;9.8;11.4
3274;4.01.2022 23:00;20.4;66;21.6;10.4;89;10.1;10.0;11.5
3275;5.01.2022 00:00;20.3;66;21.5;10.1;93;9.8;10.2;11.7
3276;5.01.2022 01:00;20.0;67;21.2;10.1;95;9.9;9.9;11.2
3277;5.01.2022 02:00;19.8;66;20.9;10.1;96;9.9;9.7;11.0
3278;5.01.2022 03:00;19.6;66;20.6;10.2;95;10.1;9.4;10.5
3279;5.01.2022 04:00;19.3;66;20.2;10.1;96;10.0;9.2;10.2
3280;5.01.2022 05:00;19.2;66;20.1;10.3;95;10.1;8.9;9.9
3281;5.01.2022 06:00;19.0;66;19.8;10.4;95;10.3;8.6;9.5
3282;5.01.2022 07:00;18.8;66;19.5;10.4;94;10.3;8.4;9.2
3283;5.01.2022 08:00;18.8;67;19.6;10.4;93;10.2;8.4;9.4
3284;5.01.2022 09:00;18.7;68;19.6;10.9;94;10.9;7.8;8.7
3285;5.01.2022 10:00;18.8;70;19.8;12.8;85;13.0;6.0;6.9
3286;5.01.2022 11:00;19.1;72;20.4;14.3;77;14.4;4.8;6.0
3287;5.01.2022 12:00;19.4;76;21.1;15.4;74;15.6;4.0;5.5
3288;5.01.2022 13:00;19.7;75;21.4;16.0;71;16.3;3.7;5.2
3289;5.01.2022 14:00;20.0;76;21.9;16.0;69;16.1;4.0;5.9
3290;5.01.2022 15:00;20.1;75;22.0;17.2;66;17.4;2.9;4.5
3291;5.01.2022 16:00;20.3;74;22.2;16.5;67;16.6;3.8;5.6
3292;5.01.2022 17:00;20.6;74;22.6;16.0;74;16.4;4.6;6.1
3293;5.01.2022 18:00;20.7;71;22.5;15.2;80;15.8;5.5;6.7
3294;5.01.2022 19:00;20.8;69;22.5;14.5;84;15.1;6.3;7.4
3295;5.01.2022 20:00;20.6;68;22.1;14.3;85;14.9;6.3;7.2
3296;5.01.2022 21:00;20.5;67;21.8;13.4;90;14.0;7.1;7.9
3297;5.01.2022 22:00;20.4;65;21.6;13.3;90;13.9;7.1;7.7
3298;5.01.2022 23:00;20.2;65;21.3;13.2;90;13.7;7.0;7.6
3299;6.01.2022 00:00;20.2;65;21.3;13.2;90;13.8;7.0;7.5
3300;6.01.2022 01:00;20.1;64;21.1;13.3;91;13.9;6.8;7.3
3301;6.01.2022 02:00;19.8;65;20.7;13.6;87;14.0;6.2;6.7
3302;6.01.2022 03:00;19.7;65;20.6;13.1;87;13.5;6.6;7.2
3303;6.01.2022 04:00;19.6;65;20.5;12.9;88;13.2;6.7;7.2
3304;6.01.2022 05:00;19.4;65;20.3;13.2;85;13.4;6.2;6.9
3305;6.01.2022 06:00;19.2;66;20.1;12.5;86;12.6;6.7;7.5
3306;6.01.2022 07:00;19.1;67;20.0;12.4;86;12.4;6.7;7.6
3307;6.01.2022 08:00;19.0;67;19.9;12.1;86;12.1;6.9;7.7
3308;6.01.2022 09:00;19.2;70;20.3;12.1;86;12.1;7.1;8.3
3309;6.01.2022 10:00;19.8;72;21.3;13.5;79;13.5;6.3;7.8
3310;6.01.2022 11:00;20.0;72;21.6;14.9;71;14.8;5.1;6.8
3311;6.01.2022 12:00;20.7;74;22.7;15.8;67;15.8;4.9;7.0
3312;6.01.2022 13:00;22.0;73;24.5;16.5;62;16.3;5.5;8.1
3313;6.01.2022 14:00;22.3;73;24.9;16.9;59;16.6;5.4;8.4
3314;6.01.2022 15:00;22.9;72;25.7;17.3;67;17.7;5.6;8.0
3315;6.01.2022 16:00;23.1;70;25.7;16.8;70;17.2;6.3;8.5
3316;6.01.2022 17:00;23.0;71;25.6;15.9;75;16.4;7.1;9.3
3317;6.01.2022 18:00;22.8;70;25.3;14.3;79;14.5;8.5;10.7
3318;6.01.2022 19:00;22.5;66;24.5;13.6;79;13.6;8.9;10.9
3319;6.01.2022 20:00;22.5;68;24.6;13.0;81;12.9;9.5;11.7
3320;6.01.2022 21:00;22.3;65;24.1;12.8;84;12.8;9.5;11.3
3321;6.01.2022 22:00;22.1;65;23.8;12.2;89;12.3;9.9;11.5
3322;6.01.2022 23:00;22.1;67;24.1;11.8;93;12.0;10.3;12.0
3323;7.01.2022 00:00;21.8;66;23.5;11.8;93;12.0;10.0;11.5
